name,recipie,category,image_name,image_ext,image_url
Ванильный лимонад с фиалкой," 10 мл сиропа «Фиалка»20 мл сиропа «Ваниль»кусковой лёд150 мл содовой   Декор: Веточка фиалки.Способ приготовления:  1. Налить в бокал сиропы;  2. Наполнить бокал кусковым льдом;  3. Налить содовую;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 хайболКалорийность: 96 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Хайбол «Илан», 355 мл, арт. 1010528.Ванильный лимонад с фиалкой - освежающий микс из фиалки, ванили и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213203_2703266.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/a2zBP2HGq9F1IWZTEwkIAWeKlsA=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fc3c5e9d2f949d1e57c7ca59061768cd8.jpg
Арбузный лимонад с клубникой," 10 мл сиропа «Клубника»20 мл сиропа «Арбуз»кусковой лёд10 мл лимонного сока150 мл содовой   Декор: Арбуз и клубника.Способ приготовления:  1. Налить в бокал сиропы и сок лимона;  2. Наполнить бокал кусковым льдом;  3. Налить содовую;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 хайболКалорийность: 97,6 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Хайбол «Илан», 355 мл, арт. 1010528.Арбузный лимонад с клубникой - освежающий микс из клубники, арбуза, лимонного сока и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213204_1955996.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/DCOOikX0M38zG63STG89k9yhNzc=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Ffaa3b956eef1635898dff10c25afc028.jpg
Земляничный лимонад," 40 мл сиропа «Земляника»кусковой лёд10 мл лимонного сока200 мл содовой  Декор: Земляника и слайсы лимона.Способ приготовления:  1. Налить в бокал сироп и сок лимона;  2. Наполнить бокал кусковым льдом;  3. Налить содовую;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 пивная кружкаКалорийность: 129,6 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Кружка пивная «Банка», 488 мл, арт. 1100515.Земляничный лимонад - освежающий микс из земляничного сиропа, лимонного сока и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213205_1267796.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/m-oq26wmG8NiW0cOgyyKZrubqVw=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F7a52636d10dbe52d9197c7f6752ec8d9.jpg
Лимонад Освежающая Пина Колада," 30 мл сиропа «Пина колада»кусковой лёд10 мл лимонного сока150 мл содовой   Декор: Ринги лимона.Способ приготовления:  1. Налить в бокал сироп и сок лимона;  2. Наполнить бокал кусковым льдом;  3. Налить содовую;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 хайболКалорийность: 97,6 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Хайбол «Илан», 296 мл, арт. 1010354. Лимонад Освежающая Пина Колада - освежающий микс из сиропа Пина колада, лимонного сока и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213205_9535327.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/PbUyDuye_ugTetEMwdz6dbR906o=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F5ad997c0021ea127f08664c230090fcf.jpg
Черничный лимонад,"  40 мл пюре ODK «Черника» кусковой лед 10 мл лимонного сока 200 мл содовой  Декор: Слайсы лимона и черника.Способ приготовления:  Налить в бокал сок лимона и пюре; Наполнить бокал кусковым льдом; Налить содовую; Хорошо перемешать; Украсить.  Порционность: 1 хайболКалорийность: 129,6 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Хайбол «Каратс», 414 мл, арт. 1010737. Черничный лимонад – освежающий микс из черничного пюре, лимонного сока и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213206_8463676.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/iaOs12h0EkWlW03wpxXeL5cKcE4=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fdf12c29993eeb08ddcbd7e2ee759b4b6.jpg
Яблочный лимонад,"  30 мл пюре ODK «Зеленое Яблоко» кусковой лед 10 мл лимонного сока 150 мл содовой  Декор: Ринги лимона.Способ приготовления:  Налить в бокал пюре и сок лимона; Наполнить бокал кусковым льдом; Налить содовую; 4Хорошо перемешать; Украсить.  Порционность: 1 хайболКалорийность: 97,6 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Хайбол «Гибралтар Твист», 355 мл, арт. 1010538. Яблочный лимонад – освежающий микс из яблока Гренни Смит, лимонного сока и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213207_8012242.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/VwlMHY9KVH6id1E8IGNekZqpYro=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fae73b51731c6e921ab66860f49d92744.jpg
Яблочный лимонад с персиком," 20 мл сиропа «Персик»кусковой лёд60 мл яблочного сока200 мл содовой  Декор: Слайсы яблока и дольки персика.Способ приготовления:  1. Налить в бокал сироп и яблочный сок;  2. Наполнить бокал кусковым льдом;  3. Добавить содовую;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 пивная кружкаКалорийность: 89,2 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Кружка пивная «Банка», 488 мл, арт. 1100515.Яблочный лимонад с персиком - освежающий микс из Персик, яблочного сока и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213209_2187512.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/BsaTDcuWGEymAzORbERUATrLZxg=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fb5b35b99066e98ba932fe0c6fe1f57eb.jpg
Имбирный лимонад с ананасом," 10 мл сиропа «Имбирный пряник»30 мл пюре «Ананас»кусковой лёд10 мл лимонного сока200 мл содовой   Декор: Дольки ананаса.Способ приготовления:  1. Налить в бокал пюре, сироп и лимонную основу;  2. Наполнить бокал кусковым льдом;  3. Налить содовую;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 пивная кружкаКалорийность: 129,6 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Кружка пивная «Банка», 488 мл, арт. 1100515.Имбирный лимонад с ананасом - освежающий микс из имбирного пряника, ананаса, лимонного сока и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213210_5191758.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/DMVAF6wn1SPyOKLzOM90s7F7Aio=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F578e45b565c7e9e05a2df8c5a9c6da65.jpg
Лимонад малина с личи,"  10 мл сиропа P&D «Личи» 30 мл пюре P&D «Малина» кусковой лед 10 мл лимонного сока 200 мл содовой  Декор: Ягоды малины и соцветие мяты.Способ приготовления:  Налить в бокал пюре, сироп и сок лимона; Наполнить бокал кусковым льдом; Налить содовую; Хорошо перемешать; Украсить.  Порционность: 1 пивная кружкаКалорийность: 129,6 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Кружка пивная «Банка», 488 мл, арт. 1100515. Лимонад малина с личи – освежающий микс из личи, малины, лимонного сока и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213211_3919427.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/bx2Pt7NAJAZdlW5xcP6SKl_ZE_k=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F086ea7483138cf3c9188db5f76a82285.jpg
Гранатовый лимонад," 30 мл сиропа «Гранат»кусковой лёд200 мл содовой   Декор: Соцветие мяты.Способ приготовления:  1. Налить в бокал сироп;  2. Наполнить бокал кусковым льдом;  3. Налить содовую;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 хайболКалорийность: 96 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Хайбол, 330 мл, арт. 1011407.Гранатовый лимонад - освежающий микс из гранатового сиропа, мяты и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213212_189668.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/zJURneaNPbXwN0XDJiCusGw-qr4=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Ff86b277808534cc813e870a5101c9281.jpg
Апельсиновый сприц," 40 мл сиропа «Апельсиновый сприц»кусковой лёд10 мл лимонного сока200 мл содовой  Декор: Слайсы апельсина.Способ приготовления:  1. Налить в бокал сиропы и сок лимона;  2. Наполнить бокал кусковым льдом;  3. Налить содовую;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 пивная кружкаКалорийность: 129,6 ккалВремя приготовления: 2-3 минутыЁмкость для подачи: Кружка пивная «Банка», 488 мл, арт. 1100515.Апельсиновый сприц - освежающий микс из сиропа апельсиновый сприц, лимонного сока и содовой. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213213_0954063.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/WNxT2pJskA0jCCIc0T2qNH-0nLY=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F0f725d793a83cb6fa91f54e160aa2f46.jpg
Цветочный пувовер с коньяком,"  10 мл сиропа «Фисташка» 10 мл сиропа «Роза» 12 г кофе (свежая обжарка) 20 мл коньяка 80 г мороженного 150 мл горячей воды (88°С - 93°С)  Декор: НетСпособ приготовления:  1. В бокал налить сиропы, коньяк и выложить мороженное; 2. На бокал поставить воронку для приготовления кофе методом пуровер; 3. Вложить в неё фильтр-пакет и насыпать свежемолотый кофе; 4. На кофе медленно вылить горячую воду (88°С - 93°С); 5. Подождать до полного наполнения бокала.  Порционность: 1 бокал термостойкийКалорийность: 302,6 ккалВремя приготовления: 7-8 минутЁмкость для подачи: Бокал двойные стенки «Проотель», термостойкий, 380 мл, арт. 3141026, Воронка для пуровера, арт. 2122640. Цветочный пувовер с коньяком - сочетание коньяка с фисташкой, розой, кофе и мороженым. Алкогольные коктейли – это напитки, получаемые путем смешивания двух и более ингредиентов, хотя бы один из которых алкогольный. Аперитивы традиционно пьют перед едой, так как они разжигают аппетит, а дижестивы – сладкие или с легкой кислинкой – подаются вовремя или после приёма пищи. ",alcohol,1725213213_9099042.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/MwYlYAnf7I4pZnLD6xg0aiMo6ho=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F7043363a59d5ba45d99751d8de9c0cf1.jpg
Раф с имбирным пряником," 30 мл сиропа «Имбирный пряник»1 порция эспрессо (30 мл)75 мл сливок 10%75 мл молока  Декор: Крошка имбирного пряника.Способ приготовления:  1. Предварительно сварить эспрессо;  2. Налить все ингредиенты в питчер;  3. Взбить с помощью пароотводной трубки кофемашины;  4. Перелить в кружку;  5. Украсить.  Порционность: 1 кружкаКалорийность: 322,5 ккалВремя приготовления: 4-5 минутЁмкость для подачи: Кружка двойные стенки «Проотель», 380 мл, арт. 3141030. Раф с имбирным пряником - бодрящий микс из Имбирный пряник, сливок, молока и эспрессо. Кофейные напитки – это одни из самых популярных, независимо от сезона, настроения и времени суток. С напитка на основе кофе приятно начинать утро, заканчивать им обед или неспешный ужин. Современные кофейные коктейли поражают своим многообразием. Гармоничное сочетание ингредиентов и правильное приготовление – залог безупречного вкуса кофейного напитка. ",coffee,1725213214_8747177.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/dIFxmKJ-mMYJO3VK_98flvshuzk=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F902796b1d7c88b8362d3a1e57082e01a.jpg
Айс-латте с имбирным пряником," 20 мл сиропа «Имбирный пряник»кусковой лёд1 порция эспрессо (30 мл)100 мл молока  Декор: НетСпособ приготовления:  1. Предварительно сварить порцию эспрессо;  2. Налить в бокал сироп;  3. Наполнить бокал кусковым льдом;  4. Добавить в бокал вторым слоем молоко;  5. Третьим слоем налить в бокал эспрессо;  *Напиток получается трёхслойным, его нужно подавать со стиком для смешивания или трубочкой и обязательно предупреждать гостя, что перед употреблением напиток нужно перемешать.  Порционность: 1 хайболКалорийность: 218 ккалВремя приготовления: 4-5 минутЁмкость для подачи: Хайбол «Биг топ», 300 мл, арт. 1010943.Айс-латте с имбирным пряником - тонизирующий микс из имбирного пряника, молока и эспрессо. Холодный кофе – это компромисс для тех, кто хочет насладиться насыщенным кофейным вкусом и ароматом в сочетании с прохладой и свежестью. Охлажденный кофейный напиток – это оптимальное решение, чтобы освежиться в обеденный перерыв или на прогулке. Холодные кофейные напитки можно приготовить на основе эспрессо, капучино или латте. ",coffee,1725213215_7365193.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/zDnZDX_9SSz5b-157RwtuSRd1OM=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fc9bb5d8d5a63198c490c25d7a2e25c76.jpg
Чёрный чай с базиликом," 10 мл сиропа «Базилик»1 пакетик чёрного чая20 г мёда20 г малины200 мл горячей воды   Декор: Листья базилика. Способ приготовления:  1. Поместить все ингредиенты в питчер;  2. Прогреть с помощью пароотводной трубки кофемашины;  3. Хорошо перемешать;  4. Удалить чайный пакет и перелить в кружку;  5. Украсить.  Порционность: 1 кружкаКалорийность: 107 ккалВремя приготовления: 4-5 минутЁмкость для подачи: Кружка двойные стенки «Проотель», термостойкое стекло, 380 мл, арт. 3141030. Чёрный чай с базиликом - согревающий микс из базилика, малины, мёда и чёрного чая. Горячие чаи – это идеальные напитки для осенне-зимнего периода. Обладая приятным мягким вкусом и нейтральным ароматом, горячий свежезаваренный чай способен идеально сочетаться с любыми добавками. Если нагревать его не более 80 градусов, то напиток сохраняет все витамины и полезные свойства. ",hot_tea,1725213216_5664017.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/ymnbDJ6uPonr83gv0FiRnkPVVxM=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fd0fa73103920b489bb89ba3e53ffa3ce.jpg
Лимонад с базиликом," 20 мл сиропа «Базилик»кусковой лёд10 мл сока лимона50 мл газированной воды100 мл яблочного сока  Декор: Листья базилика и слайсы лимона.Способ приготовления:  1. Налить в бокал сироп и лимонный сок;  2. Добавить в бокал кусковой лёд;  3. Долить яблочный сок и газированную воду;  4. Хорошо перемешать;  5. Украсить.  Порционность: 1 стакан для коктейлейКалорийность: 107,6 ккалВремя приготовления: 3-4 минутыЁмкость для подачи: Стакан для коктейлей, 473 мл, арт. 1170829.Лимонад с базиликом - освежающий микс из базилика, газированной воды, лимонного и яблочного сока. Лимонады – это широко известные сладкие безалкогольные напитки, в основном газированные. Исторически лимонад представлял собой смесь лимонного сока, сахара и воды. Сегодня помимо традиционных компонентов – в напиток добавляют разнообразные фруктовые и ягодные сиропы, пюре, кусочки фруктов, травы, специи и даже шарики мороженного. ",lemonade,1725213217_4956264.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/5yqRPREDZHywGMor9GRJ2OIWmhk=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F3e5814e2c0412f17fcabef6ad9b27a10.jpg
Коктейль сауэр с базиликом," 20 мл сиропа «Базилик»кусковой лёд20 мл сока лимона30 мл яичного белка50 мл джина   Декор: Соцветие базилика.Способ приготовления:  1. Налить все ингредиенты в шейкер;  2. Наполнить шейкер на 2/3 кусковым льдом;  3. Хорошо взбить напиток;  4. Перелить напиток в бокал с помощью стрейнера;  5. Украсить.  Порционность: 1 блюдце для шампанскогоКалорийность: 190,4 ккалВремя приготовления: 3-4 минутыЁмкость для подачи: Шампанское-блюдце «SPKSY», 240 мл, арт. 1060536.Коктейль сауэр с базиликом - сочетание джина с базиликом, соком лимона и яичным белком. Алкогольные коктейли – это напитки, получаемые путем смешивания двух и более ингредиентов, хотя бы один из которых алкогольный. Аперитивы традиционно пьют перед едой, так как они разжигают аппетит, а дижестивы – сладкие или с легкой кислинкой – подаются вовремя или после приёма пищи. ",alcohol,1725213218_389599.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/pwZfamxbWsuMUPb-MFbgkHhYSgs=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F3221d10e6db20e5a42bf7e4eee69055b.jpg
Коктейль LILAC EST," 10 мл сиропа «Лаванда»20 мл сиропа «Черника»кусковой лёдветочка лаванды (украшение)1 порция эспрессо (30 мл)120 мл тоника   Декор: Веточка лаванды.Способ приготовления:  1. Предварительно сварить эспрессо;  2. В бокал для подачи налить сиропы и немного тоника;  3. Хорошо перемешать;  4. Наполнить бокал на 2/3 льдом и аккуратно долить тоник;  5. Аккуратно налить порцию эспрессо и добавить недостающий лёд;  6. Украсить.  Порционность: 1 олд фэшнКалорийность: 226,8 ккалВремя приготовления: 3-4 минутыЁмкость для подачи: Олд фэшн «Вина Джульетте», 400 мл, арт. 1020826. Коктейль LILAC EST - тонизирующий микс из лаванды, черники, тоника и эспрессо. Холодный кофе – это компромисс для тех, кто хочет насладиться насыщенным кофейным вкусом и ароматом в сочетании с прохладой и свежестью. Охлажденный кофейный напиток – это оптимальное решение, чтобы освежиться в обеденный перерыв или на прогулке. Холодные кофейные напитки можно приготовить на основе эспрессо, капучино или латте. ",alcohol,1725213219_240292.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/i7DW9qlGzq1eInqyj40Fcb8eIrY=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fcf4ad3c40bed25b342084f0987ea9298.jpg
Сливочный латте с мятой,"  10 мл сиропа Pinch&Drop «Зелёная мята» 20 мл топпинга Pinch&Drop «Белый шоколад» 1 щепотка молотой корицы 2 порции эспрессо (60 мл) 250 мл кокосового молока  Декор: Молотая корица.Способ приготовления:  1. Предварительно сварить эспрессо; 2. Налить в бокал сироп и топпинг; 3. В питчере взбить молоко пароотводной трубкой кофемашины; 4. Перелить в бокал; 5. Аккуратно влить готовый эспрессо; 6. Украсить.  Порционность: 1 бокал для коктейляКалорийность: Время приготовления: Ёмкость для подачи: Бокал для коктейля Pasabahce «Тинкан», 360 мл, арт. 1170113. Сливочный латте с мятой - бодрящий микс из зелёной мяты, белого шоколада, корицы, кокосового молока и эспрессо. Кофейные напитки – это одни из самых популярных, независимо от сезона, настроения и времени суток. С напитка на основе кофе приятно начинать утро, заканчивать им обед или неспешный ужин. Современные кофейные коктейли поражают своим многообразием. Гармоничное сочетание ингредиентов и правильное приготовление – залог безупречного вкуса кофейного напитка. ",coffee,1725213220_8980007.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/3miSv6MrRmKPYQdYtHce4yxwvo8=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F91b52ed8672fc8fc0d755e5abc121e3c.jpg
Фруктовый чай с ромашкой," 20 мл сиропа Pinch&Drop «Зелёная дыня»20 мл концентрированного сока лайма Pinch&Drop20 мл сиропа Pinch&Drop «Гренадин»30 мл топпинга Pinch&Drop «Клубника»5 г мяты5 зёрен кардамона30 г клубники30 мл апельсинового сока 30 мл ананасового сока100 мл кипятка200 мл заваренной ромашки  Декор: Листья мяты.Способ приготовления: 1. Поместить все ингредиенты в чайник;  2. Прогреть пароотводной трубкой кофемашины. Порционность: 1 чайникКалорийность: Время приготовления: Ёмкость для подачи: Чайник Trendglas «Прити ти-2», 500 мл, арт. 3150110.Фруктовый чай с ромашкой - согревающий микс из зелёной дыни, гренадина, клубники, лаймового, апельсинового, ананасового сока и заваренной ромашки.Горячие чаи – это идеальные напитки для осенне-зимнего периода. Обладая приятным мягким вкусом и нейтральным ароматом, горячий свежезаваренный чай способен идеально сочетаться с любыми добавками. Если нагревать его не более 80 градусов, то напиток сохраняет все витамины и полезные свойства. ",hot_tea,1725213221_8294556.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/lXn5w0JM7DyAhoPCcVRv_il78oc=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fa534eb140229bc0af4789f594fec4775.jpg
Грушевый раф с масалой," 10 мл топпинга Pinch&Drop «Кленовый сироп»20 мл сиропа Pinch&Drop «Груша»1 щепотка смеси масала2 порции эспрессо (60 мл)50 мл молока70 мл сливок 11%  Декор: Взбитые сливки и слайсы груши.Способ приготовления: 1. Предварительно сварить эспрессо;  2. Все ингредиенты поместить в питчер;  3. Прогреть пароотводной трубкой кофемашины;  4. Содержимое перелить в бокал;  5. Украсить. Порционность: 1 хайболКалорийность: Время приготовления: Ёмкость для подачи: Хайбол Libbey «Эфир», 410 мл, арт. 1010953.Грушевый раф с масалой - бодрящий микс из кленового сиропа, груши, смеси масала, молока, сливок и эспрессо.Кофейные напитки – это одни из самых популярных, независимо от сезона, настроения и времени суток. С напитка на основе кофе приятно начинать утро, заканчивать им обед или неспешный ужин. Современные кофейные коктейли поражают своим многообразием. Гармоничное сочетание ингредиентов и правильное приготовление – залог безупречного вкуса кофейного напитка. ",coffee,1725213223_0373526.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/uhD6-yuKSvLuP4-P6q35GqAEdYg=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fb8b8422a28f598b0e0d0e1e72e8a846f.jpg
Безалкогольный пунш с кофе," 10 мл сиропа Pinch&Drop «Кокос»20 мл сиропа Pinch&Drop «Гренадин»1 палочка корицы2 звёздочки бадьяна3 горошины черного перца4 бутона гвоздики30 г грейпфрута 30 мл апельсинового сока30 мл яблочного сока170 мл кофе, заваренного альтернативным методом Декор: Кусочек грейпфрута.Способ приготовления: 1. Все ингредиенты поместить в питчер;  2. Прогреть пароотводной трубкой кофемашины;  3. Перелить в бокал;  4. Украсить. Порционность: 1 термостойкая кружкаКалорийность: Время приготовления: Ёмкость для подачи: Кружка ProHotel «двойные стенки», термостойкая, 300 мл, арт. 3141099.Безалкогольный пунш с кофе - пряный микс из кокоса, гренадина, специй, грейпфрута, кофе, апельсинового и яблочного сока.Пунши – это коктейли, в составе которых содержатся фрукты или фруктовый сок. На сегодняшний день пунш подают в холодном или в горячем виде. Вместо рома может использоваться бурбон, коньяк или другой крепкий алкогольный напиток. Воду при приготовлении пунша иногда заменяют молоком. ",coffee,1725213223_9096901.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/-1WUjJvn5IVhP_HgT9WBERaA9uc=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2F24669cdf5769a89184fafd32e31631cd.jpg
Ягодный пунш," 20 мл сиропа Pinch&Drop «Юдзу»30 мл топпинга Pinch&Drop «Лесные ягоды»1 звёздочка бадьяна1 лавровый лист (украшение)1 палочка корицы (украшение)20 г кумквата 30 г ягод с/м50 мл кипятка150 мл клюквенного морса  Декор: Лавровый лист и палочка корицы.Способ приготовления:  1. Все ингредиенты поместить в питчер;  2. Прогреть пароотводной трубкой кофемашины;  3. Содержимое питчера перелить в бокал;  4. Украсить.  Порционность: 1 кружкаКалорийность: Время приготовления: Ёмкость для подачи: Кружка Arcoroc «Волюто», 320 мл, арт. 3141011.Ягодный пунш - пряный микс из юдзу, лесных ягод, пряностей и клюквенного морса. Пунши – это коктейли, в составе которых содержатся фрукты или фруктовый сок. На сегодняшний день пунш подают в холодном или в горячем виде. Вместо рома может использоваться бурбон, коньяк или другой крепкий алкогольный напиток. Воду при приготовлении пунша иногда заменяют молоком. ",punch,1725213224_8732507.jpg,jpg,https://jz9czo0xs6.ru.scalesta-cdn.com/bpN2pxB3roN018Q7h89wZr7XlCA=/filters:format(webp)/https%3A%2F%2Fcomplexbar.ru%2Fimages%2Fblog%2F58%2Fec2482f48fce9d5ff71bb45bfcd05685.jpg
